,user_id,item_id,term,length_of_stay_bucket,rate_plan,room_segment,n_people_bucket,weekend_stay,length_of_stay,n_people,night_price
331,302,73,WinterVacation,[0-1],Standard,[0-160],[3-4],True,1,4,0.0
332,303,60,WinterVacation,[2-3],Standard,[0-160],[5-inf],True,2,5,0.0
333,304,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,3,2,0.0
334,305,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
335,306,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,3,0.0
336,307,70,WinterVacation,[0-1],Standard,[0-160],[5-inf],True,1,5,0.0
337,308,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
338,309,74,WinterVacation,[0-1],Standard,[0-160],[2-2],True,1,2,0.0
339,310,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,4,0.0
340,311,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,5,4,0.0
341,312,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,3,2,0.0
342,313,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True,2,4,223.8
343,314,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
344,314,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
345,315,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,3,2,0.0
346,316,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,3,2,0.0
347,317,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,4,0.0
348,318,60,WinterVacation,[2-3],Standard,[0-160],[5-inf],True,2,5,0.0
349,319,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,3,2,0.0
350,320,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,4,0.0
351,321,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
352,322,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,3,0.0
353,323,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,3,0.0
354,323,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
355,324,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
356,325,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
357,326,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,4,0.0
358,327,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,4,0.0
359,328,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,4,0.0
360,329,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
361,330,59,WinterVacation,[0-1],Standard,[0-160],[1-1],True,1,1,0.0
362,330,59,WinterVacation,[0-1],Standard,[0-160],[1-1],True,1,1,0.0
363,330,59,WinterVacation,[0-1],Standard,[0-160],[1-1],True,1,1,0.0
364,331,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,3,0.0
365,332,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,3,0.0
366,333,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
367,334,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
368,335,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,3,0.0
369,336,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,3,0.0
370,337,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,3,0.0
371,338,60,WinterVacation,[2-3],Standard,[0-160],[5-inf],True,2,8,0.0
372,339,51,WinterVacation,[4-7],Standard,[0-160],[1-1],True,4,1,0.0
373,340,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,3,2,0.0
374,341,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,3,2,0.0
375,115,61,WinterVacation,[2-3],Standard,[0-160],[1-1],True,2,1,0.0
376,115,61,WinterVacation,[2-3],Standard,[0-160],[1-1],True,2,1,0.0
377,342,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,3,2,0.0
378,343,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
379,344,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
380,345,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
381,346,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,4,4,0.0
382,347,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,4,3,0.0
383,348,64,WinterVacation,[2-3],Standard,[0-160],[3-4],False,2,4,0.0
384,349,4,WinterVacation,[4-7],Standard,[0-160],[2-2],True,5,2,0.0
385,350,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,4,4,0.0
386,115,67,WinterVacation,[0-1],Standard,[0-160],[1-1],False,1,1,0.0
387,351,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,4,4,0.0
388,352,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,3,0.0
389,353,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
390,354,64,WinterVacation,[2-3],Standard,[0-160],[3-4],False,2,3,0.0
391,13,67,WinterVacation,[0-1],Standard,[0-160],[1-1],False,1,1,0.0
392,355,62,WinterVacation,[0-1],Standard,[0-160],[3-4],False,1,3,0.0
393,356,2,WinterVacation,[2-3],Standard,[160-260],[2-2],False,3,2,186.23
394,357,4,WinterVacation,[4-7],Standard,[0-160],[2-2],True,4,2,0.0
395,358,67,WinterVacation,[0-1],Standard,[0-160],[1-1],False,1,1,0.0
396,261,4,WinterVacation,[4-7],Standard,[0-160],[2-2],True,5,2,0.0
397,359,68,WinterVacation,[4-7],Standard,[0-160],[2-2],False,4,2,0.0
398,360,75,WinterVacation,[8-inf],Standard,[0-160],[1-1],True,11,1,0.0
399,361,53,WinterVacation,[2-3],Standard,[0-160],[2-2],False,2,2,0.0
400,362,54,WinterVacation,[4-7],Standard,[0-160],[3-4],False,4,4,0.0
401,362,69,WinterVacation,[4-7],Standard,[0-160],[5-inf],False,4,6,0.0
402,363,54,WinterVacation,[4-7],Standard,[0-160],[3-4],False,4,3,0.0
403,364,64,WinterVacation,[2-3],Standard,[0-160],[3-4],False,3,4,0.0
404,365,54,WinterVacation,[4-7],Standard,[0-160],[3-4],False,4,4,0.0
405,366,68,WinterVacation,[4-7],Standard,[0-160],[2-2],False,4,2,0.0
406,366,68,WinterVacation,[4-7],Standard,[0-160],[2-2],False,4,2,0.0
407,367,54,WinterVacation,[4-7],Standard,[0-160],[3-4],False,4,3,0.0
408,368,53,WinterVacation,[2-3],Standard,[0-160],[2-2],False,2,2,0.0
409,369,68,WinterVacation,[4-7],Standard,[0-160],[2-2],False,4,2,0.0
410,370,54,WinterVacation,[4-7],Standard,[0-160],[3-4],False,5,4,0.0
411,13,75,WinterVacation,[8-inf],Standard,[0-160],[1-1],True,11,1,0.0
412,371,64,WinterVacation,[2-3],Standard,[0-160],[3-4],False,3,4,0.0
413,372,54,WinterVacation,[4-7],Standard,[0-160],[3-4],False,4,4,0.0
414,373,63,WinterVacation,[0-1],Standard,[0-160],[5-inf],False,1,5,0.0
415,374,68,WinterVacation,[4-7],Standard,[0-160],[2-2],False,4,2,0.0
416,375,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,3,0.0
417,376,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,3,2,0.0
418,377,73,WinterVacation,[0-1],Standard,[0-160],[3-4],True,1,4,0.0
419,115,51,WinterVacation,[4-7],Standard,[0-160],[1-1],True,5,1,0.0
420,378,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,7,4,0.0
421,379,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,3,2,0.0
422,380,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,3,2,0.0
423,381,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,3,0.0
424,382,60,WinterVacation,[2-3],Standard,[0-160],[5-inf],True,2,5,0.0
425,383,4,WinterVacation,[4-7],Standard,[0-160],[2-2],True,6,2,0.0
426,384,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,3,2,0.0
427,13,61,WinterVacation,[2-3],Standard,[0-160],[1-1],True,2,1,0.0
428,385,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
429,386,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
430,387,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
431,388,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,4,0.0
432,389,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
433,390,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
434,391,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,3,0.0
435,392,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
436,393,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,3,2,0.0
437,394,60,WinterVacation,[2-3],Standard,[0-160],[5-inf],True,2,6,0.0
438,395,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,3,0.0
439,396,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,4,0.0
440,397,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,2,2,0.0
441,398,73,WinterVacation,[0-1],Standard,[0-160],[3-4],True,1,4,0.0
442,399,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,3,0.0
443,400,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,3,0.0
444,115,59,WinterVacation,[0-1],Standard,[0-160],[1-1],True,1,1,0.0
445,401,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,4,0.0
446,402,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,4,0.0
447,403,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,3,0.0
448,1,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,3,2,0.0
449,404,4,WinterVacation,[4-7],Standard,[0-160],[2-2],True,5,2,0.0
450,405,60,WinterVacation,[2-3],Standard,[0-160],[5-inf],True,2,5,0.0
451,405,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,2,4,0.0
452,406,58,WinterVacation,[2-3],Standard,[0-160],[2-2],True,3,2,0.0
453,407,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,4,4,0.0
454,408,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
455,409,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
456,409,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
457,410,60,WinterVacation,[2-3],Standard,[0-160],[5-inf],True,3,7,0.0
458,411,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,5,4,0.0
459,412,1,WinterVacation,[2-3],Standard,[160-260],[3-4],True,3,4,168.4
460,413,60,WinterVacation,[2-3],Standard,[0-160],[5-inf],True,2,8,0.0
461,414,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
462,415,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,3,0.0
463,416,67,WinterVacation,[0-1],Standard,[0-160],[1-1],False,1,1,0.0
464,417,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,4,4,0.0
465,418,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
466,13,61,WinterVacation,[2-3],Standard,[0-160],[1-1],True,2,1,0.0
467,419,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
468,420,60,WinterVacation,[2-3],Standard,[0-160],[5-inf],True,3,5,0.0
469,421,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,4,4,0.0
470,422,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,3,0.0
471,423,57,WinterVacation,[2-3],Standard,[0-160],[3-4],True,3,4,0.0
472,424,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,4,4,0.0
473,425,51,WinterVacation,[4-7],Standard,[0-160],[1-1],True,5,1,0.0
474,426,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,4,4,0.0
475,427,65,WinterVacation,[2-3],Standard,[0-160],[1-1],False,2,1,0.0
476,428,4,WinterVacation,[4-7],Standard,[0-160],[2-2],True,4,2,0.0
477,429,64,WinterVacation,[2-3],Standard,[0-160],[3-4],False,2,4,0.0
478,430,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,4,3,0.0
479,431,64,WinterVacation,[2-3],Standard,[0-160],[3-4],False,3,4,0.0
480,432,64,WinterVacation,[2-3],Standard,[0-160],[3-4],False,3,4,0.0
481,5,4,WinterVacation,[4-7],Standard,[0-160],[2-2],True,5,2,0.0
482,433,54,WinterVacation,[4-7],Standard,[0-160],[3-4],False,4,4,0.0
483,434,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,6,4,0.0
484,435,4,WinterVacation,[4-7],Standard,[0-160],[2-2],True,7,2,0.0
485,436,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,5,3,0.0
486,437,76,WinterVacation,[8-inf],Standard,[0-160],[3-4],True,12,3,0.0
487,438,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,6,3,0.0
488,439,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,7,4,0.0
489,440,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,7,3,0.0
490,441,3,WinterVacation,[4-7],Standard,[0-160],[3-4],True,6,3,0.0
491,442,76,WinterVacation,[8-inf],Standard,[0-160],[3-4],True,8,4,146.85
492,471,77,WinterVacation,[0-1],Standard,[160-260],[1-1],False,1,1,259.0
493,472,51,WinterVacation,[4-7],Standard,[0-160],[1-1],True,5,1,120.4
494,473,78,Easter,[2-3],Nonref,[0-160],[3-4],True,3,3,116.1
495,474,30,OffSeason,[4-7],Standard,[0-160],[2-2],True,4,2,139.0
496,475,79,LowSeason,[4-7],Standard,[260-360],[3-4],True,5,4,359.0
497,476,80,HighSeason,[4-7],Standard,[260-360],[5-inf],False,4,6,341.1
498,477,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,104.49
499,479,82,HighSeason,[2-3],Standard,[260-360],[3-4],False,2,3,319.51
500,480,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,3,2,104.49
501,481,84,OffSeason,[0-1],Standard,[360-500],[2-2],True,1,2,393.85
502,482,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,3,116.1
503,483,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,2,6,179.0
504,485,45,OffSeason,[4-7],Standard,[0-160],[3-4],True,4,4,129.0
505,486,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,116.1
506,487,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,121.5
507,488,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,135.9
508,489,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,122.7
509,490,86,OffSeason,[4-7],Nonref,[0-160],[2-2],False,4,2,104.49
510,491,87,OffSeason,[4-7],Standard,[160-260],[2-2],True,4,2,199.0
511,492,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,4,164.0
512,493,88,OffSeason,[2-3],Nonref,[260-360],[3-4],False,3,4,279.0
513,494,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,135.9
514,495,89,OffSeason,[0-1],Nonref,[160-260],[5-inf],False,1,6,167.31
515,496,90,Easter,[2-3],Standard,[160-260],[5-inf],True,3,6,189.0
516,497,50,OffSeason,[4-7],Standard,[160-260],[3-4],True,4,4,164.0
517,498,91,WinterVacation,[2-3],Nonref,[0-160],[2-2],True,3,2,116.1
518,499,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,7,2,116.1
519,501,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,4,2,116.1
520,502,93,OffSeason,[2-3],Nonref,[500-900],[3-4],True,3,3,649.67
521,503,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,132.84
522,504,94,OffSeason,[2-3],Nonref,[160-260],[5-inf],True,2,6,161.1
523,507,95,OffSeason,[8-inf],Standard,[160-260],[2-2],True,8,2,214.0
524,508,96,HighSeason,[4-7],Standard,[260-360],[2-2],False,4,2,289.0
525,509,97,OffSeason,[4-7],Nonref,[160-260],[5-inf],True,6,6,190.35
526,510,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,116.1
527,511,98,MayLongWeekend,[4-7],Nonref,[260-360],[2-2],True,6,2,269.1
528,512,4,WinterVacation,[4-7],Standard,[0-160],[2-2],True,6,2,121.16
529,514,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,107.1
530,515,99,HighSeason,[4-7],Standard,[360-500],[3-4],True,6,4,379.0
531,516,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,127.8
532,517,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,129.0
533,518,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,134.1
534,520,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,3,4,251.0
535,521,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,4,116.1
536,522,100,OffSeason,[4-7],Nonref,[160-260],[2-2],True,4,2,251.1
537,523,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,116.1
538,524,5,Easter,[4-7],Standard,[160-260],[5-inf],True,5,6,235.0
539,525,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,3,5,199.0
540,526,101,OffSeason,[2-3],Standard,[160-260],[5-inf],False,3,5,201.0
541,528,102,Easter,[2-3],Standard,[160-260],[3-4],True,2,4,197.1
542,529,94,OffSeason,[2-3],Nonref,[160-260],[5-inf],True,3,6,180.0
543,530,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,107.1
544,531,103,HighSeason,[2-3],Standard,[360-500],[3-4],True,2,4,379.0
545,532,100,OffSeason,[4-7],Nonref,[160-260],[2-2],True,4,2,199.0
546,533,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,116.1
547,534,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,3,2,121.67
548,535,79,LowSeason,[4-7],Standard,[260-360],[3-4],True,7,4,314.1
549,536,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,113.4
550,537,47,OffSeason,[2-3],Standard,[0-160],[3-4],False,3,4,129.0
551,538,104,Easter,[2-3],Standard,[160-260],[2-2],True,2,2,199.0
552,539,33,Easter,[2-3],Standard,[0-160],[3-4],True,2,3,129.0
553,540,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,113.4
554,541,105,HighSeason,[8-inf],Nonref,[260-360],[3-4],True,11,4,341.1
555,542,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,4,2,114.3
556,543,79,LowSeason,[4-7],Standard,[260-360],[3-4],True,4,4,314.1
557,544,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,4,113.57
558,545,106,OffSeason,[4-7],Nonref,[0-160],[3-4],True,4,4,130.5
559,546,100,OffSeason,[4-7],Nonref,[160-260],[2-2],True,5,2,257.21
560,547,107,MayLongWeekend,[2-3],Nonref,[160-260],[2-2],True,3,2,170.1
561,548,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,107.1
562,549,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,3,2,130.33
563,550,20,OffSeason,[2-3],Standard,[160-260],[1-1],True,2,1,219.0
564,551,47,OffSeason,[2-3],Standard,[0-160],[3-4],False,2,4,116.1
565,552,86,OffSeason,[4-7],Nonref,[0-160],[2-2],False,4,2,107.1
566,553,108,HighSeason,[2-3],Nonref,[360-500],[3-4],True,3,3,368.1
567,554,109,OffSeason,[4-7],Standard,[360-500],[3-4],True,7,4,369.0
568,555,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,107.1
569,556,110,HighSeason,[2-3],Standard,[260-360],[2-2],True,3,2,359.0
570,558,111,HighSeason,[4-7],Nonref,[160-260],[2-2],True,5,2,251.1
571,559,112,HighSeason,[2-3],Nonref,[500-900],[5-inf],True,2,5,779.0
572,560,113,LowSeason,[4-7],Standard,[360-500],[3-4],True,7,4,398.86
573,561,87,OffSeason,[4-7],Standard,[160-260],[2-2],True,4,2,170.1
574,563,94,OffSeason,[2-3],Nonref,[160-260],[5-inf],True,3,6,180.0
575,564,45,OffSeason,[4-7],Standard,[0-160],[3-4],True,4,4,129.0
576,565,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,129.0
577,567,114,HighSeason,[2-3],Nonref,[360-500],[3-4],False,3,4,489.0
578,568,83,OffSeason,[2-3],Nonref,[0-160],[2-2],False,3,2,116.1
579,569,115,OffSeason,[0-1],Nonref,[260-360],[5-inf],True,1,6,284.9
580,570,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,104.49
581,571,116,HighSeason,[4-7],Standard,[260-360],[2-2],True,6,2,314.1
582,572,117,LowSeason,[4-7],Standard,[260-360],[2-2],True,4,2,289.0
583,573,92,OffSeason,[4-7],Nonref,[0-160],[2-2],True,5,2,107.82
584,574,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,4,116.1
585,575,118,OffSeason,[2-3],Nonref,[160-260],[3-4],True,2,4,180.0
586,576,45,OffSeason,[4-7],Standard,[0-160],[3-4],True,5,4,116.1
587,577,27,OffSeason,[2-3],Standard,[0-160],[2-2],True,2,2,119.0
588,578,106,OffSeason,[4-7],Nonref,[0-160],[3-4],True,4,4,104.49
589,579,119,HighSeason,[4-7],Nonref,[260-360],[2-2],True,6,2,269.1
590,580,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,2,6,251.0
591,581,120,LowSeason,[2-3],Nonref,[500-900],[5-inf],False,3,6,539.1
592,582,26,OffSeason,[2-3],Standard,[0-160],[2-2],False,2,2,113.0
593,583,118,OffSeason,[2-3],Nonref,[160-260],[3-4],True,2,4,224.1
594,584,121,LowSeason,[4-7],Nonref,[360-500],[3-4],True,5,3,449.1
595,585,19,OffSeason,[4-7],Standard,[0-160],[1-1],True,5,1,98.76
596,587,86,OffSeason,[4-7],Nonref,[0-160],[2-2],False,4,2,107.1
597,588,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,3,6,199.0
598,589,35,Easter,[4-7],Standard,[160-260],[3-4],True,4,4,219.0
599,590,122,HighSeason,[2-3],Nonref,[260-360],[2-2],True,2,2,311.1
600,571,116,HighSeason,[4-7],Standard,[260-360],[2-2],True,6,2,314.1
601,591,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,3,116.1
602,592,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,3,4,123.9
603,593,97,OffSeason,[4-7],Nonref,[160-260],[5-inf],True,7,6,251.1
604,594,16,OffSeason,[4-7],Standard,[260-360],[3-4],True,4,3,289.0
605,595,9,HighSeason,[2-3],Standard,[260-360],[3-4],True,3,4,314.1
606,596,123,OffSeason,[8-inf],Standard,[260-360],[3-4],True,8,4,274.0
607,597,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,116.1
608,598,124,OffSeason,[8-inf],Nonref,[160-260],[2-2],True,9,2,210.1
609,599,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,2,5,199.0
610,600,94,OffSeason,[2-3],Nonref,[160-260],[5-inf],True,2,6,180.0
611,601,125,OffSeason,[4-7],Nonref,[160-260],[1-1],True,7,1,188.1
612,602,94,OffSeason,[2-3],Nonref,[160-260],[5-inf],True,2,5,184.0
613,603,44,OffSeason,[2-3],Standard,[160-260],[2-2],True,3,2,259.0
614,604,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,149.0
615,605,110,HighSeason,[2-3],Standard,[260-360],[2-2],True,2,2,260.1
616,607,126,HighSeason,[4-7],Standard,[360-500],[5-inf],True,7,6,499.0
617,608,127,HighSeason,[4-7],Nonref,[360-500],[5-inf],True,4,6,449.1
618,519,50,OffSeason,[4-7],Standard,[160-260],[3-4],True,4,4,249.0
619,609,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,116.1
620,610,128,OffSeason,[4-7],Nonref,[0-160],[5-inf],False,4,5,135.75
621,611,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,104.49
622,612,129,LowSeason,[4-7],Standard,[500-900],[5-inf],True,4,6,544.0
623,614,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,2,8,233.1
624,617,130,HighSeason,[4-7],Standard,[500-900],[5-inf],True,7,8,512.1
625,619,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,2,2,104.49
626,621,131,LowSeason,[4-7],Nonref,[360-500],[5-inf],True,7,6,377.1
627,622,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,3,4,151.0
628,624,85,OffSeason,[2-3],Nonref,[0-160],[2-2],True,3,2,116.1
629,625,78,Easter,[2-3],Nonref,[0-160],[3-4],True,3,4,116.1
630,626,132,Easter,[4-7],Nonref,[0-160],[3-4],False,4,4,116.1
631,627,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,129.0
632,628,133,OffSeason,[4-7],Nonref,[360-500],[5-inf],False,4,6,404.1
633,629,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,3,6,189.0
634,630,120,LowSeason,[2-3],Nonref,[500-900],[5-inf],False,3,6,548.1
635,631,118,OffSeason,[2-3],Nonref,[160-260],[3-4],True,3,4,170.1
636,632,134,MayLongWeekend,[4-7],Nonref,[500-900],[5-inf],True,4,5,503.1
637,633,21,OffSeason,[8-inf],Standard,[0-160],[1-1],True,8,1,151.5
638,634,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,4,225.9
639,635,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,4,189.0
640,636,31,OffSeason,[2-3],Standard,[160-260],[3-4],True,2,4,251.0
641,637,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,2,5,189.0
642,638,135,Easter,[2-3],Nonref,[360-500],[5-inf],True,3,6,386.1
643,639,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,3,6,189.0
644,640,6,OffSeason,[2-3],Standard,[160-260],[5-inf],True,2,6,189.0
645,641,136,OffSeason,[2-3],Nonref,[160-260],[5-inf],False,3,6,225.9
646,642,137,OffSeason,[4-7],Nonref,[360-500],[3-4],True,4,4,395.1
647,643,138,OffSeason,[4-7],Nonref,[260-360],[5-inf],True,4,6,341.1
648,644,48,OffSeason,[2-3],Standard,[260-360],[5-inf],True,2,6,279.0
649,646,118,OffSeason,[2-3],Nonref,[160-260],[3-4],True,3,4,251.1
650,648,139,Easter,[2-3],Standard,[260-360],[3-4],False,3,4,279.0
651,649,48,OffSeason,[2-3],Standard,[260-360],[5-inf],True,3,6,271.33
652,650,94,OffSeason,[2-3],Nonref,[160-260],[5-inf],True,3,6,251.1
653,651,48,OffSeason,[2-3],Standard,[260-360],[5-inf],True,3,5,279.0
654,652,140,WinterVacation,[2-3],Standard,[160-260],[3-4],False,3,4,225.9
655,653,48,OffSeason,[2-3],Standard,[260-360],[5-inf],True,2,6,279.0
656,654,141,OffSeason,[2-3],Standard,[260-360],[3-4],True,3,3,279.0
657,655,81,OffSeason,[2-3],Nonref,[0-160],[3-4],True,2,4,135.9
658,656,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,151.0
659,657,45,OffSeason,[4-7],Standard,[0-160],[3-4],True,5,4,133.2
660,658,37,OffSeason,[4-7],Standard,[0-160],[2-2],False,4,2,129.0
661,659,30,OffSeason,[4-7],Standard,[0-160],[2-2],True,5,2,151.0
662,660,28,OffSeason,[2-3],Standard,[0-160],[3-4],True,2,4,151.0
